Date,Hour,CensusTract,NumberOfReports
11/06/2019,68.01,1
11/14/2019,1347.02,1
11/14/2019,69.0,1
11/14/2019,68.02,1
11/14/2019,69.0,1
11/14/2019,68.02,1
11/14/2019,114.01,1
11/14/2019,351.0,1
11/14/2019,143.0,1
11/14/2019,351.0,1
11/14/2019,143.0,1
11/15/2019,1113.0,1
11/15/2019,21.01,1
11/15/2019,119.02,1
11/15/2019,123.01,1
11/15/2019,21.01,1
11/16/2019,1409.01,1
11/20/2019,1551.04,1
11/20/2019,45.0,1
11/20/2019,89.01,1
11/20/2019,6.02,1
11/21/2019,1277.0,1
11/21/2019,75.0,1
11/21/2019,63.01,1
11/21/2019,65.0,1
11/21/2019,1277.0,1
11/21/2019,75.0,1
11/21/2019,63.01,1
11/21/2019,1277.0,1
11/21/2019,75.0,1
11/21/2019,63.01,1
11/21/2019,85.0,1
11/21/2019,76.0,1
11/23/2019,803.02,1
11/23/2019,130.0,1
11/23/2019,83.02,1
11/23/2019,803.02,1
11/23/2019,130.0,1
11/23/2019,277.0,1
11/27/2019,1551.03,1
11/27/2019,34.0,1
11/27/2019,939.0,1
11/27/2019,1551.03,1
11/27/2019,34.0,1
11/27/2019,96.0,1
08/09/2017,107.01,1
02/15/2018,113.0,1
08/10/2018,131.02,1
01/07/2019,113.0,1
01/10/2019,40.02,1
01/11/2019,127.0,1
01/14/2019,57.04,1
01/15/2019,67.0,1
01/18/2019,73.0,1
01/18/2019,151.0,1
02/04/2019,97.01,1
02/06/2019,37.0,1
02/06/2019,22.02,1
02/11/2019,87.0,1
02/11/2019,83.01,1
02/16/2019,24.03,1
02/21/2019,133.04,1
03/12/2019,9.0,1
03/18/2019,74.02,1
03/22/2019,24.03,1
03/29/2019,17.02,1
04/07/2019,67.0,1
05/08/2019,80.0,1
05/23/2019,17.02,1
05/24/2019,81.0,1
05/25/2019,41.0,1
05/26/2019,69.0,1
06/03/2019,74.01,1
06/14/2019,114.02,1
06/15/2019,81.0,1
06/15/2019,132.01,1
06/19/2019,13.02,1
06/19/2019,126.01,1
06/21/2019,137.0,1
06/27/2019,74.01,1
07/02/2019,50.02,1
07/16/2019,131.02,1
07/16/2019,113.0,1
07/17/2019,121.01,1
07/18/2019,104.0,1
07/23/2019,83.02,1
07/28/2019,106.0,1
08/03/2019,113.0,1
08/09/2019,90.0,1
08/14/2019,131.04,1
08/15/2019,148.08,1
08/15/2019,41.0,1
08/15/2019,148.08,1
08/15/2019,41.0,1
08/15/2019,68.02,1
08/23/2019,4.03,1
08/25/2019,74.01,1
09/08/2019,113.0,1
09/10/2019,113.0,1
09/27/2019,131.04,1
09/27/2019,114.01,1
09/29/2019,13.05,1
10/04/2019,83.02,1
10/05/2019,109.02,1
10/10/2019,50.02,1
10/10/2019,63.02,1
10/13/2019,131.04,1
10/15/2019,13.02,1
10/18/2019,97.02,1
10/27/2019,39.0,1
10/28/2019,100.0,1
11/01/2019,67.0,1
11/05/2019,66.0,1
11/05/2019,80.0,1
11/05/2019,111.01,1
11/10/2019,70.0,1
11/11/2019,21.05,1
11/11/2019,151.0,1
11/11/2019,21.05,1
11/11/2019,151.0,1
11/11/2019,63.02,1
11/13/2019,68.02,1
11/18/2019,151.0,1
11/18/2019,462.03,1
11/18/2019,151.0,1
11/18/2019,462.03,1
11/18/2019,318.0,1
11/22/2019,13.02,1
11/28/2019,68.01,1
05/14/2018,63.01,1
04/10/2019,319.0,1
06/23/2019,77.0,1
07/20/2019,398.0,1
09/16/2019,72.0,1
05/09/2019,68.0,1
12/08/2019,32.0,1
12/08/2019,16.0,1
12/08/2019,1347.01,1
12/08/2019,77.0,1
12/08/2019,229.02,1
12/08/2019,39.0,1
12/08/2019,16.0,1
12/08/2019,1347.01,1
12/08/2019,77.0,1
12/08/2019,229.02,1
12/08/2019,1291.02,1
12/08/2019,1347.02,1
12/08/2019,16.0,1
12/08/2019,1347.01,1
12/08/2019,77.0,1
12/08/2019,229.02,1
12/08/2019,16.0,1
12/08/2019,1347.01,1
12/08/2019,77.0,1
12/08/2019,229.02,1
12/09/2019,14.02,1
12/09/2019,47.0,1
12/09/2019,1621.0,1
12/09/2019,152.0,1
12/09/2019,47.0,1
12/09/2019,1621.0,1
12/10/2019,89.0,1
12/10/2019,148.09,1
12/10/2019,160.0,1
12/10/2019,87.0,1
12/10/2019,4.0,1
12/11/2019,89.0,1
12/11/2019,93.0,1
12/11/2019,799.0,1
12/11/2019,89.0,1
12/11/2019,93.0,1
12/11/2019,799.0,1
12/11/2019,166.0,1
12/11/2019,89.0,1
12/11/2019,93.0,1
12/11/2019,799.0,1
12/11/2019,68.01,1
12/11/2019,128.04,1
12/11/2019,69.0,1
12/12/2019,77.0,1
12/12/2019,110.0,1
12/12/2019,32.0,1
12/12/2019,111.0,1
12/12/2019,997.05,1
12/12/2019,75.0,1
12/12/2019,77.0,1
12/12/2019,110.0,1
12/12/2019,131.04,1
12/12/2019,131.02,1
12/12/2019,36.0,1
12/12/2019,97.03,1
12/12/2019,36.0,1
12/12/2019,97.03,1
12/12/2019,108.01,1
12/12/2019,63.02,1
12/12/2019,997.05,1
12/12/2019,75.0,1
12/12/2019,108.01,1
12/12/2019,63.02,1
12/13/2019,101.0,1
12/13/2019,87.0,1
12/13/2019,1097.0,1
12/13/2019,21.01,1
12/13/2019,1207.01,1
12/13/2019,139.0,1
12/13/2019,48.02,1
